"Dealership Name","First Name","Last Name",Address,"Apartment #",City,Province/State,"Postal Code/Zip","Home Phone","Work Phone",Year,Make,Model,"Purchase Date","Trade In Value"
"PBS Demo (#198)","Maude Thompson",,"8572 Emerald Parkway",,EDMONTON,AB,"T5H 3S6",2269710139,5198244120,2010,FORD,FREESTAR,01/30/2009
"PBS Demo (#198)",Fr,,"4190 Golden Beach",,EDMONTON,AB,"T5H 3S6",5198438841,5197493156,2010,CHEVROLET,CRUZE,03/01/2012
"PBS Demo (#198)","Andrea Young",,"3204 Lost Island Circuit",,EDMONTON,AB,"T5H 3S6",,,2010,CHEVROLET,CRUZE,03/02/2013
"PBS Demo (#198)","Roxanne Carter",,"9986 Grand Wynd",,EDMONTON,AB,"T5H 3S6",5197297066,,2010,FORD,FIESTA,04/30/2014
"PBS Demo (#198)","Justine Morris",,"7033 Jagged Falls",,"ST. ALBERT",AB,"T5H 3S6",5196691004,,2010,DODGE,DURANGO,07/30/2010
"PBS Demo (#198)","Brittany Nguyen",,"6486 Hazy Robin Circle",,EDMONTON,AB,"T5H 3S6",5196586201,5192398638,2010,DODGE,DURANGO,07/30/2011
"PBS Demo (#198)","Myriam Murphy",,"1758 Hidden Log Valley",,EDMONTON,AB,"T5H 3S6",5198220303,,2010,DODGE,DURANGO,07/30/2012
"PBS Demo (#198)","Annabelle Peterson",,"4172 Noble Fawn Path",,EDMONTON,AB,"T5H 3S6",5198229924,,2010,JEEP,CHEROKEE,08/30/2010
"PBS Demo (#198)","Sierra Wood",,"1109 Sleepy Quail Way",,EDMONTON,AB,"T5H 3S6",5197639567,5196698883,2010,RAM,4100,10/30/2009
"PBS Demo (#198)","Maria Brooks",,"5281 Dewy Acres",,"SHERWOOD PARK",AB,"T5H 3S6",2148963308,8002682916,2010,RAM,5300,10/30/2010
"PBS Demo (#198)","Natasha Bennett",,"4514 Umber Trail",,EDMONTON,AB,"T5H 3S6",,9058214739,2010,RAM,5900,10/30/2011
"PBS Demo (#198)","Katherine Gray",,"9329 Silent Front",,EDMONTON,AB,"T5H 3S6",5197872608,5199946624,2010,RAM,6500,10/30/2012
"PBS Demo (#198)","Cynthia James",,"8361 Tawny Prairie Townline",,"ST. ALBERT",AB,"T5H 3S6",5198434309,,2010,CHEVROLET,UPLANDER,10/30/2013
"PBS Demo (#198)","Alice Foster",,"1207 Hazy Butterfly Road",,EDMONTON,AB,"T5H 3S6",,4167440123,2010,DODGE,SPRINTER,11/30/2013
"PBS Demo (#198)","Erika Ross",,"2508 Dusty Island Crescent",,"SHERWOOD PARK",AB,"T5H 3S6",,4167440123,2010,PONTIAC,MONTANA,12/30/2009
"PBS Demo (#198)","Matthew Barnes",,"613 Burning Grove Bend",,EDMONTON,AB,"T5H 3S6",5192445036,,2010,CHEVROLET,CRUZE,06/30/2011
"PBS Demo (#198)","David Fisher",,"4837 Red Wharf",,EDMONTON,AB,"T5H 3S6",,4167440123,2010,CHEVROLET,CRUZE,06/30/2012
"PBS Demo (#198)","William Gonzalez",,"9949 Harvest Island",,EDMONTON,AB,"T5H 3S6",,4167440123,2010,CHRYSLER,200,01/30/2009
"PBS Demo (#198)","Kevin Jenkins",,"9790 Clear Mountain",,EDMONTON,AB,"T5H 3S6",5198367817,,2010,FORD,FIESTA,03/02/2013
"PBS Demo (#198)","Jake Barnes",,"2206 Cotton Panda Glen",,EDMONTON,AB,"T5H 3S6",5197632787,,2010,DODGE,DURANGO,04/30/2010
"PBS Demo (#198)",C,,"110 Silver Place",,EDMONTON,AB,"T5H 3S6",6139688816,,2010,DODGE,DURANGO,04/30/2011
"PBS Demo (#198)","Cameron Patterson",,"9096 Crystal Highway",,EDMONTON,AB,"T5H 3S6",5198313139,5198434110,2010,RAM,4100,07/30/2014
"PBS Demo (#198)","Chris Mitchell",,"8704 Red Wagon Isle",,EDMONTON,AB,"T5H 3S6",5192391354,5198363811,2010,RAM,4700,08/30/2009
"PBS Demo (#198)","Tyler Lewis",,"8056 Lazy Nectar Path",,EDMONTON,AB,"T5H 3S6",9056340703,,2010,RAM,5900,08/30/2010
"PBS Demo (#198)","Francis Ward",,"4366 Heather Abbey",,EDMONTON,AB,"T5H 3S6",9053189681,5198362968,2010,RAM,6500,08/30/2011
"PBS Demo (#198)","Justin White",,"4309 Shady Beacon Nook",,"SHERWOOD PARK",AB,"T5H 3S6",5197800370,,2010,CHEVROLET,UPLANDER,08/30/2012
"PBS Demo (#198)","Jack Jackson",,"4336 Jagged Horse Heath",,EDMONTON,AB,"T5H 3S6",5198375833,5198379400,2010,DODGE,CARAVAN,08/30/2013
"PBS Demo (#198)","Riley Taylor",,"3848 Sunny Mall",,EDMONTON,AB,"T5H 3S6",5198212233,9055022322,2010,DODGE,SPRINTER,09/30/2012
"PBS Demo (#198)","Evan Cooper",,"2145 Misty Bear Line",,EDMONTON,AB,"T5H 3S6",4168223266,,2010,FORD,FREESTAR,09/30/2013
"PBS Demo (#198)","Connor Ross",,"2167 Iron Pioneer Lane",,"ST. ALBERT",AB,"T5H 3S6",5198967950,5197633563,2010,PONTIAC,MONTANA,09/30/2014
"PBS Demo (#198)","Christian Wright",,"2706 Round Apple Dale",,EDMONTON,AB,"T5H 3S6",6132679705,,2010,CHEVROLET,CRUZE,11/30/2010
"PBS Demo (#198)","Zach Peterson",,"8090 Rustic Willow Highway",,EDMONTON,AB,"T5H 3S6",5198372951,8002658813,2010,CHEVROLET,CRUZE,11/30/2011
"PBS Demo (#198)","Scott Collins",,"5327 Misty Bay",,EDMONTON,AB,"T5H 3S6",5196995945,,2010,FORD,FIESTA,06/30/2012
"PBS Demo (#198)","Will Murphy",,"9442 Lost Village",,"ST. ALBERT",AB,"T5H 3S6",5192200707,,2010,DODGE,DURANGO,03/02/2009
"PBS Demo (#198)","Ann Williams",,"4900 Easy Line",,EDMONTON,AB,"T5H 3S6",5198375833,5198379400,2010,DODGE,DURANGO,03/02/2010
"PBS Demo (#198)","Joseph Welch",,"1390 Umber Prairie Villas",,EDMONTON,AB,"T5H 3S6",5198375833,5198379400,2010,JEEP,CHEROKEE,03/30/2009
"PBS Demo (#198)","Arthur Todd",,"1136 Cinder Thicket",,EDMONTON,AB,"T5H 3S6",2269792065,5198242480,2010,RAM,4100,04/30/2013
"PBS Demo (#198)","Barbara Henderson",,"4401 Misty Point",,EDMONTON,AB,"T5H 3S6",5198367239,,2010,RAM,4700,04/30/2014
"PBS Demo (#198)","Randy Nelson",,"6395 Easy Pines",,"SHERWOOD PARK",AB,"T5H 3S6",5197600172,5198246220,2010,RAM,5300,05/30/2009
"PBS Demo (#198)","Louise Robbins",,"1859 Pleasant Bear Trace",,EDMONTON,AB,"T5H 3S6",5194856264,5195360267,2010,RAM,6500,05/30/2010
"PBS Demo (#198)","Kimberly Mccormick",,"9615 Clear Blossom Via",,"ST. ALBERT",AB,"T5H 3S6",5198211469,5198351499,2010,CHEVROLET,UPLANDER,05/30/2011
"PBS Demo (#198)","Paul Gibbs",,"5435 Honey Lake Moor",,EDMONTON,AB,"T5H 3S6",5196695336,5195800882,2010,DODGE,CARAVAN,05/30/2012
"PBS Demo (#198)","Andrea Sherman",,"958 Jagged Key",,EDMONTON,AB,"T5H 3S6",5195818324,,2010,DODGE,SPRINTER,07/30/2011
"PBS Demo (#198)","Rebecca Ferguson",,"4214 Colonial Turnabout",,EDMONTON,AB,"T5H 3S6",5198554585,5198234994,2010,FORD,FREESTAR,07/30/2012
"PBS Demo (#198)","Mildred French",,"9284 Heather Crescent",,"SHERWOOD PARK",AB,"T5H 3S6",5197633960,5198223194,2010,PONTIAC,MONTANA,07/30/2013
"PBS Demo (#198)","Michelle Roberts",,"7187 Rustic Plaza",,EDMONTON,AB,"T5H 3S6",2896866195,9055815923,2010,CHEVROLET,CRUZE,09/30/2010
"PBS Demo (#198)","Craig Jefferson",,"550 Tawny Quail Bay",,EDMONTON,AB,"T5H 3S6",5198364966,5198841100,2010,CHRYSLER,200,09/30/2013
"PBS Demo (#198)","Becky Black",,"6988 Golden Pioneer Close",,EDMONTON,AB,"T5H 3S6",5192654203,4167178399,2010,FORD,FIESTA,11/30/2011
"PBS Demo (#198)","Michael Yates",,"7931 Burning Quail Pathway",,EDMONTON,AB,"T5H 3S6",5198264534,,2010,DODGE,DURANGO,06/30/2009
"PBS Demo (#198)","Lisa Quinn",,"7104 Green Dale Moor",,EDMONTON,AB,"T5H 3S6",5196212819,,2010,JEEP,CHEROKEE,06/30/2014
"PBS Demo (#198)","Veronica Mcguire",,"7938 Wishing Forest Farm",,EDMONTON,AB,"T5H 3S6",5198264534,,2010,RAM,7100,03/01/2012
"PBS Demo (#198)","Barry Erickson",,"4862 Colonial Autoroute",,EDMONTON,AB,"T5H 3S6",5198264534,,2010,RAM,7700,03/02/2013
"PBS Demo (#198)","Gwen Rodriguez",,"2151 Rustic Mall",,"ST. ALBERT",AB,"T5H 3S6",5198264534,,2010,RAM,8300,03/02/2014
"PBS Demo (#198)","Cecilia Roy",,"1292 Heather Island Parade",,EDMONTON,AB,"T5H 3S6",5198264534,,2010,RAM,8900,03/30/2009
"PBS Demo (#198)","Marvin Snyder",,"506 Grand Pointe",,"SHERWOOD PARK",AB,"T5H 3S6",5198378761,5198418761,2010,CHEVROLET,UPLANDER,03/30/2010
"PBS Demo (#198)","Kristine Huff",,"9324 Velvet Pike",,EDMONTON,AB,"T5H 3S6",5192394216,,2010,DODGE,CARAVAN,03/30/2011
"PBS Demo (#198)","Calvin Higgins",,"5852 Hidden Green",,EDMONTON,AB,"T5H 3S6",,5195737095,2010,DODGE,SPRINTER,04/30/2010
"PBS Demo (#198)","Angie Jacobs",,"6033 Emerald Dell",,EDMONTON,AB,"T5H 3S6",9053464958,,2010,FORD,FREESTAR,04/30/2011
"PBS Demo (#198)","Evan White",,"5541 Shady Bear Parkway",,"ST. ALBERT",AB,"T5H 3S6",2268203137,5197633675,2010,PONTIAC,MONTANA,04/30/2012
"PBS Demo (#198)","Kate Clark",,"4355 Lost Heights",,EDMONTON,AB,"T5H 3S6",5195910000,5198269551,2010,CHEVROLET,CRUZE,07/30/2009
"PBS Demo (#198)","Gerald Brooks",,"8821 Broad Route",,EDMONTON,AB,"T5H 3S6",5192199205,,2010,CHRYSLER,200,07/30/2012
"PBS Demo (#198)","Philip Mitchell",,"1897 Silver Spring Key",,EDMONTON,AB,"T5H 3S6",4166745100,8002637066,2010,FORD,FIESTA,09/30/2010
"PBS Demo (#198)","Andres Evans",,"2534 Harvest Cider Highlands",,"ST. ALBERT",AB,"T5H 3S6",2268086666,,2010,DODGE,DURANGO,10/30/2013
"PBS Demo (#198)","Diana Patterson",,"8438 Golden Wagon Knoll",,EDMONTON,AB,"T5H 3S6",5192650310,,2010,DODGE,DURANGO,11/30/2009
"PBS Demo (#198)","Frank Young",,"914 Shady Glade",,EDMONTON,AB,"T5H 3S6",2148963308,8002682916,2010,JEEP,CHEROKEE,11/30/2013
"PBS Demo (#198)","Roy Morgan",,"2635 Indian Bear Trail",,EDMONTON,AB,"T5H 3S6",2269793787,5198249132,2010,RAM,7100,06/30/2011
"PBS Demo (#198)","Catherine Bryant",,"1209 Stony Grove",,EDMONTON,AB,"T5H 3S6",5197638600,5198236601,2010,RAM,7700,06/30/2012
"PBS Demo (#198)","Cheryl Jenkins",,"3919 Cinder Goose Thicket",,"SHERWOOD PARK",AB,"T5H 3S6",5197672398,,2010,RAM,8300,06/30/2013
"PBS Demo (#198)","Betty Moore",,"9455 Merry Treasure Wharf",,EDMONTON,AB,"T5H 3S6",9056939746,,2010,RAM,8900,06/30/2014
"PBS Demo (#198)","Justin Turner",,"1644 Emerald Street",,EDMONTON,AB,"T5H 3S6",5193636367,5193762228,2010,RAM,9500,01/30/2009
"PBS Demo (#198)","Harold Cook",,"2399 Foggy Bluff Maze",,EDMONTON,AB,"T5H 3S6",5196349240,5195933259,2010,DODGE,CARAVAN,01/30/2010
"PBS Demo (#198)","Janice Bailey",,"6862 Rocky Fox Terrace",,EDMONTON,AB,"T5H 3S6",,9056600016,2010,FORD,FREESTAR,03/02/2010
"PBS Demo (#198)","Jessica Lee",,"3292 Bright Crest",,"SHERWOOD PARK",AB,"T5H 3S6",,9058038000,2010,PONTIAC,MONTANA,03/02/2011
"PBS Demo (#198)","Christine Watson",,"8028 Foggy Anchor Moor",,EDMONTON,AB,"T5H 3S6",5193662382,,2010,CHEVROLET,CRUZE,03/30/2014
"PBS Demo (#198)","Anthony Reed",,"9306 Old Beacon Autoroute",,EDMONTON,AB,"T5H 3S6",,5197638411,2010,CHEVROLET,CRUZE,04/30/2009
"PBS Demo (#198)","Joseph Howard",,"3104 Golden Creek Passage",,EDMONTON,AB,"T5H 3S6",5198245445,5192409356,2010,CHRYSLER,200,04/30/2011
"PBS Demo (#198)","Stephen Higgins",,"7412 Silver Corner",,"SHERWOOD PARK",AB,"T5H 3S6",5196530943,5196536226,2010,DODGE,DURANGO,08/30/2012
"PBS Demo (#198)","Irene Jacobs",,"7559 Umber Link",,EDMONTON,AB,"T5H 3S6",5198436363,,2010,DODGE,DURANGO,08/30/2013
"PBS Demo (#198)","Andrea White",,"4535 Amber Embers Beach",,EDMONTON,AB,"T5H 3S6",2263383410,5192220608,2010,DODGE,DURANGO,08/30/2014
"PBS Demo (#198)","Catherine Martin",,"1204 Harvest Pioneer Maze",,EDMONTON,AB,"T5H 3S6",5198372078,18006674656,2010,JEEP,CHEROKEE,09/30/2012
"PBS Demo (#198)","Chad Moore",,"6497 Cozy Extension",,EDMONTON,AB,"T5H 3S6",5198378733,5198368141,2010,RAM,7100,11/30/2010
"PBS Demo (#198)","Jeremy Edwards",,"3386 Honey Goose Acres",,EDMONTON,AB,"T5H 3S6",8476993941,18004772211,2010,RAM,7700,11/30/2011
"PBS Demo (#198)","Lucy Adams",,"8321 Rocky Jetty",,"ST. ALBERT",AB,"T5H 3S6",2269796782,5198372654,2010,RAM,8300,11/30/2012
"PBS Demo (#198)","Miriam Harris",,"6096 Hidden Walk",,EDMONTON,AB,"T5H 3S6",9055271522,,2010,RAM,8900,11/30/2013
"PBS Demo (#198)","Sonia Alexander",,"8030 Easy Branch Row",,"SHERWOOD PARK",AB,"T5H 3S6",5198235509,5197674245,2010,CHEVROLET,UPLANDER,12/30/2009
"PBS Demo (#198)","Marsha Howard",,"3466 Old View Ledge",,EDMONTON,AB,"T5H 3S6",,4168091150,2010,DODGE,CARAVAN,12/30/2008
"PBS Demo (#198)","Delbert Foster",,"7749 Broad Timber Mall",,EDMONTON,AB,"T5H 3S6",5198271526,5198233316,2010,DODGE,SPRINTER,06/30/2009
"PBS Demo (#198)","Dan Henderson",,"6904 Amber Fawn Green",,"ST. ALBERT",AB,"T5H 3S6",,4167440123,2010,PONTIAC,MONTANA,06/30/2010
"PBS Demo (#198)","Roxanne Phillips",,"664 Colonial Abbey",,EDMONTON,AB,"T5H 3S6",5193234317,,2010,CHEVROLET,CRUZE,01/30/2013
"PBS Demo (#198)","Lance Campbell",,"1758 Round Pathway",,EDMONTON,AB,"T5H 3S6",4162137121,,2010,CHEVROLET,CRUZE,01/30/2014
"PBS Demo (#198)","Lisa Flores",,"9824 Thunder Lagoon Heath",,EDMONTON,AB,"T5H 3S6",5193764119,,2010,CHRYSLER,200,03/02/2010
"PBS Demo (#198)","Veronica Richardson",,"7342 Foggy Byway",,EDMONTON,AB,"T5H 3S6",2148963308,8002682916,2010,FORD,FIESTA,04/30/2009
"PBS Demo (#198)","Tara Taylor",,"7267 Green Hickory Circuit",,"ST. ALBERT",AB,"T5H 3S6",5192654046,5198314983,2010,DODGE,DURANGO,05/30/2011
"PBS Demo (#198)","Dawn Cooper",,"8849 Noble Treasure Grove",,EDMONTON,AB,"T5H 3S6",5198531486,,2010,DODGE,DURANGO,05/30/2012
"PBS Demo (#198)","Calvin Ross",,"2285 Rocky Meadow",,EDMONTON,AB,"T5H 3S6",5192395071,5196506112,2010,DODGE,DURANGO,05/30/2013
"PBS Demo (#198)","Gilberto Griffin",,"4688 Old By-pass",,EDMONTON,AB,"T5H 3S6",5198309852,5198272918,2010,JEEP,CHEROKEE,07/30/2011
"PBS Demo (#198)","Gloria Bennett",,"5285 Red Forest Island",,EDMONTON,AB,"T5H 3S6",5198379514,,2010,RAM,7700,09/30/2010
"PBS Demo (#198)","Nathaniel Simmons",,"6172 High Lake Stead",,"SHERWOOD PARK",AB,"T5H 3S6",5192404791,,2010,RAM,8300,09/30/2011
"PBS Demo (#198)","Esther Gonzales",,"9005 Rustic Gate Highway",,EDMONTON,AB,"T5H 3S6",5197636246,5193627635,2010,RAM,8900,09/30/2012
"PBS Demo (#198)","Matt Parker",,"1588 Dusty Branch Acres",,EDMONTON,AB,"T5H 3S6",5198850163,,2010,RAM,9500,09/30/2013
"PBS Demo (#198)","Ana Russell",,"468 Sleepy Heath",,"ST. ALBERT",AB,"T5H 3S6",9055158578,,2010,CHEVROLET,UPLANDER,09/30/2014
"PBS Demo (#198)","Jackie Nelson",,"7382 Pleasant Townline",,EDMONTON,AB,"T5H 3S6",5198339070,,2010,DODGE,CARAVAN,10/30/2009
"PBS Demo (#198)","Yvette Cook",,"6340 Golden Grove Port",,EDMONTON,AB,"T5H 3S6",,5198865090,2010,FORD,FREESTAR,11/30/2009
"PBS Demo (#198)","Vicki Evans",,"284 Iron Extension",,"SHERWOOD PARK",AB,"T5H 3S6",,5198865090,2010,PONTIAC,MONTANA,11/30/2008
"PBS Demo (#198)","Mindy Frazier",,"1569 Dewy Creek Line",,EDMONTON,AB,"T5H 3S6",5198531385,,2010,CHEVROLET,CRUZE,12/30/2012
"PBS Demo (#198)","Terence Mcgee",,"8420 Hidden Pond Chase",,EDMONTON,AB,"T5H 3S6",5199412237,,2010,CHEVROLET,CRUZE,12/30/2013
"PBS Demo (#198)","Roy Nelson",,"8490 Indian Hills Beach",,EDMONTON,AB,"T5H 3S6",,,2010,FORD,FIESTA,01/30/2014
"PBS Demo (#198)","Kathryn Sherman",,"6568 Silent Villas",,"SHERWOOD PARK",AB,"T5H 3S6",5192671800,,2010,DODGE,DURANGO,03/30/2010
"PBS Demo (#198)","Dorothy Ferguson",,"7137 Golden Ramp",,EDMONTON,AB,"T5H 3S6",5192651913,5198376600,2010,DODGE,DURANGO,03/30/2010
"PBS Demo (#198)","Jean French",,"4018 Gentle Trace",,EDMONTON,AB,"T5H 3S6",9055751621,7052863593,2010,DODGE,DURANGO,03/30/2012
"PBS Demo (#198)","Robert Gibson",,"861 Pleasant Row",,EDMONTON,AB,"T5H 3S6",5198217249,5198379111,2010,JEEP,CHEROKEE,04/30/2010
"PBS Demo (#198)","Donald Carter",,"7166 Thunder Wynd",,EDMONTON,AB,"T5H 3S6",7052547692,,2010,RAM,10100,07/30/2009
"PBS Demo (#198)","Andrew Powers",,"1855 Sleepy Passage",,"ST. ALBERT",AB,"T5H 3S6",5196167514,,2010,RAM,11300,07/30/2010
"PBS Demo (#198)","Tina Ryan",,"645 Iron Close",,EDMONTON,AB,"T5H 3S6",5196963919,,2010,RAM,11900,07/30/2011
"PBS Demo (#198)","Bonnie Tran",,"8331 Umber Common",,EDMONTON,AB,"T5H 3S6",5198436316,,2010,RAM,12500,07/30/2012
"PBS Demo (#198)","Michael Burton",,"3746 Cotton Leaf Landing",,"SHERWOOD PARK",AB,"T5H 3S6",5192140255,,2010,CHEVROLET,UPLANDER,07/30/2013
"PBS Demo (#198)","Jason Neal",,"9475 Shady Beacon Isle",,EDMONTON,AB,"T5H 3S6",5198462994,,2010,DODGE,CARAVAN,07/30/2014
"PBS Demo (#198)","Sarah Campbell",,"1275 Pleasant Island Bay",,EDMONTON,AB,"T5H 3S6",5192658700,2263260113,2010,DODGE,SPRINTER,08/30/2013
"PBS Demo (#198)","Louis Greer",,"6258 Grand Estates",,EDMONTON,AB,"T5H 3S6",5195702421,5197674245,2010,FORD,FREESTAR,08/30/2014
"PBS Demo (#198)","Beverly Butler",,"5320 Honey Heights",,"ST. ALBERT",AB,"T5H 3S6",5197449056,,2010,PONTIAC,MONTANA,09/30/2009
"PBS Demo (#198)","Rachel Hogan",,"1397 Merry Falls",,EDMONTON,AB,"T5H 3S6",5197479799,,2010,CHEVROLET,CRUZE,10/30/2011
"PBS Demo (#198)","Steven Green",,"3737 Tawny Inlet",,EDMONTON,AB,"T5H 3S6",5197801769,,2010,CHEVROLET,CRUZE,10/30/2012
"PBS Demo (#198)","Terry Mclaughlin",,"163 Wishing Forest Lookout",,EDMONTON,AB,"T5H 3S6",2262034486,,2010,CHRYSLER,200,11/30/2009
"PBS Demo (#198)","Bonnie Rodriguez",,"3218 Silent Lagoon Avenue",,EDMONTON,AB,"T5H 3S6",5194006173,,2010,FORD,FIESTA,12/30/2013
"PBS Demo (#198)","Juan Jacobs",,"8368 Golden Cloud Common",,EDMONTON,AB,"T5H 3S6",5194979716,5198228971,2010,DODGE,DURANGO,01/30/2010
"PBS Demo (#198)","Karen White",,"167 Misty Oak Swale",,EDMONTON,AB,"T5H 3S6",2267063920,5198373055,2010,DODGE,DURANGO,01/30/2011
"PBS Demo (#198)","Amanda Adams",,"9553 Foggy Beach",,EDMONTON,AB,"T5H 3S6",5192655561,,2010,RAM,10100,03/30/2014
"PBS Demo (#198)","Chloe Foster",,"31 Round Link",,EDMONTON,AB,"T5H 3S6",5198222467,5198227090,2010,RAM,10700,04/30/2009
"PBS Demo (#198)","Sydney Gonzales",,"3413 Blue Downs",,EDMONTON,AB,"T5H 3S6",9053576149,9056840012,2010,RAM,11900,04/30/2010
"PBS Demo (#198)",Val,,"8050 Sunny Hickory Wynd",,EDMONTON,AB,"T5H 3S6",5192659334,2265004624,2010,RAM,12500,04/30/2011
"PBS Demo (#198)","Caroline Campbell",,"5179 Velvet Field",,"ST. ALBERT",AB,"T5H 3S6",8211700,8211700,2010,CHEVROLET,UPLANDER,04/30/2012
"PBS Demo (#198)","Chelsea Wright",,"8976 Cotton Meadow",,EDMONTON,AB,"T5H 3S6",5192650790,5192650790,2010,DODGE,CARAVAN,04/30/2013
"PBS Demo (#198)","Roxanne Johnson",,"9186 Amber Wagon Corner",,EDMONTON,AB,"T5H 3S6",,5196505080,2010,DODGE,SPRINTER,05/30/2012
"PBS Demo (#198)","Courtney Taylor",,"7673 Dewy Treasure Orchard",,EDMONTON,AB,"T5H 3S6",2893830629,5192922050,2010,FORD,FREESTAR,05/30/2013
"PBS Demo (#198)","Mackenzie King",,"7087 Sleepy Village",,"SHERWOOD PARK",AB,"T5H 3S6",2269881884,,2010,PONTIAC,MONTANA,05/30/2014
"PBS Demo (#198)","Myriam Price",,"6451 Harvest Bear Terrace",,EDMONTON,AB,"T5H 3S6",5198611021,5194421575,2010,CHEVROLET,CRUZE,08/30/2010
"PBS Demo (#198)","Marie-Eve Butler",,"9737 Silent Berry Hill",,EDMONTON,AB,"T5H 3S6",5195899327,,2010,CHEVROLET,CRUZE,08/30/2011
"PBS Demo (#198)","Marianne Gonzalez",,"8419 Misty Court",,EDMONTON,AB,"T5H 3S6",5196513244,5196582652,2010,CHRYSLER,200,08/30/2014
"PBS Demo (#198)","Sam Jenkins",,"4819 Fallen Fox Stead",,EDMONTON,AB,"T5H 3S6",5197671089,5197675043,2010,FORD,FIESTA,10/30/2012
