"Dealership Name","First Name","Last Name",Address,"Apartment #",City,Province/State,"Postal Code/Zip","Home Phone","Work Phone",Year,Make,Model,"Purchase Date","Trade In Value"
"PBS Demo (#198)","Elliott Pickett",,"3852 Hidden Timber Run",,EDMONTON,AB,"T5H 3S6",5198461239,1539236629,2011,DODGE,"GRAND CARAVAN",07/30/2012
"PBS Demo (#198)","Brooke Meyer",,"8190 Hazy Estates",,"SHERWOOD PARK",AB,"T5H 3S6",5198279423,3298294751,2014,DODGE,"GRAND CARAVAN",07/30/2013
"PBS Demo (#198)","Gannon Skinner",,"1404 Burning Spring Passage",,EDMONTON,AB,"T5H 3S6",5199935778,6709494199,2013,DODGE,"GRAND CARAVAN",07/30/2014
"PBS Demo (#198)","Robert Dudley",,"6418 Colonial Glade",,EDMONTON,AB,"T5H 3S6",2266785645,5551766262,2014,DODGE,"GRAND CARAVAN",08/30/2009
"PBS Demo (#198)","Finn Townsend",,"9796 Red Bear Court",,"ST. ALBERT",AB,"T5H 3S6",5198562187,4712242082,2012,DODGE,"GRAND CARAVAN",08/30/2008
"PBS Demo (#198)","Rebecca Lawson",,"123 Dewy Rabbit Key",,EDMONTON,AB,"T5H 3S6",5192655427,5149712683,2008,DODGE,SPRINTER,08/30/2010
"PBS Demo (#198)","Bianca Munoz",,"9983 Crystal Row",,EDMONTON,AB,"T5H 3S6",5198368930,4299765072,2007,FORD,FREESTAR,08/30/2011
"PBS Demo (#198)","Raja Clements",,"2090 Amber Anchor Boulevard",,"SHERWOOD PARK",AB,"T5H 3S6",5195019891,1552694357,2003,PONTIAC,MONTANA,08/30/2012
"PBS Demo (#198)","Macaulay Tyson",,"1318 Old Brook Island",,"SHERWOOD PARK",AB,"T5H 3S6",1609972313,4165831972,2008,CHEVROLET,UPLANDER,04/30/2008
"PBS Demo (#198)","Ignatius Farrell",,"8362 Colonial Via",,EDMONTON,AB,"T5H 3S6",5196571083,6371752481,2006,DODGE,CARAVAN,04/30/2010
